id,annotator,validity,naturalness,source_error,corrected_form,notes,calibration_item
zograscope:244,D,valid,natural,no,,,no
zograscope:244,E,valid,natural,no,,,no
zograscope:247,C,valid,natural,no,Toxhead Close,,no
zograscope:247,D,valid,natural,no,,,no
zograscope:252,B,valid,natural,no,,,no
zograscope:252,D,valid,natural,no,,,no
zograscope:254,C,invalid,unnatural,no,Ford,"FoMoCo is an abbreviation for Ford Motor Company, not a plausible person surname.",no
zograscope:254,D,invalid,natural,no,,FoMoCo is not the person surname,no
zograscope:255,C,valid,natural,no,Other theft,,no
zograscope:259,E,valid,natural,no,,,no
zograscope:265,C,valid,natural,no,vehicle crime,,no
zograscope:265,E,valid,natural,no,,,no
zograscope:266,B,valid,natural,no,,,no
zograscope:266,E,valid,natural,no,,,no
zograscope:270,A,valid,natural,no,,,no
zograscope:270,C,valid,natural,no,Investigation complete; no suspect identified,,no
zograscope:272,E,valid,natural,no,,,no
zograscope:277,C,valid,natural,no,Sgts,"""Sgt""/""Sgts"" is a standard abbreviation for Sergeant/Sergeants.",no
zograscope:277,D,valid,natural,no,,,no
zograscope:278,A,valid,natural,no,,,no
zograscope:285,A,valid,natural,no,,,no
zograscope:291,C,valid,natural,no,Martin,Simple typo adding an extra 'a' to the surname Martin.,no
zograscope:296,D,valid,natural,no,,,no
zograscope:297,D,valid,natural,no,,,no
zograscope:300,A,valid,natural,no,,,no
zograscope:300,C,valid,natural,no,,,no
zograscope:301,B,valid,natural,no,,,no
zograscope:301,C,valid,natural,no,Janice,,no
zograscope:303,A,valid,natural,no,,,no
zograscope:303,B,valid,natural,no,,,no
zograscope:313,B,valid,natural,no,,,no
zograscope:313,D,valid,natural,no,,,no
zograscope:317,B,valid,natural,no,,,no
zograscope:317,C,valid,natural,no,,PC is a standard abbreviation for Police Constable.,no
zograscope:320,A,valid,natural,no,,,no
zograscope:320,E,valid,awkward,no,,,no
zograscope:321,A,valid,natural,no,,,no
zograscope:321,D,valid,natural,no,,,no
zograscope:322,A,valid,natural,no,,,no
zograscope:322,B,valid,natural,no,,,no
zograscope:324,A,valid,natural,no,,,no
zograscope:324,C,valid,natural,no,Expedition,Typo in the model name.,no
zograscope:325,C,invalid,unnatural,no,Jordan,Abbreviating the surname 'Jordan' to 'JOR' is not a recognized abbreviation for a surname and is completely ambiguous.,no
zograscope:325,E,invalid,unnatural,no,,,no
zograscope:328,E,valid,natural,no,,,no
zograscope:333,C,valid,natural,no,Brian,,no
zograscope:334,D,valid,natural,no,,,no
zograscope:335,A,valid,natural,no,,,no
zograscope:335,B,valid,natural,no,,,no
zograscope:340,B,valid,natural,no,,,no
zograscope:349,C,valid,natural,no,174 Mill Lane,Truncating street suffixes like Lane/Street/Road in casual address references is common.,no
zograscope:351,A,valid,natural,no,,,no
zograscope:351,D,valid,natural,no,,,no
zograscope:358,A,valid,natural,no,,,no
zograscope:358,D,invalid,natural,no,,JOR is a country code for Jordan,no
zograscope:367,B,valid,natural,no,,,no
zograscope:367,C,valid,natural,no,Deborah,Deb is a standard common nickname/abbreviation for Deborah.,no
zograscope:375,A,valid,natural,no,,,no
zograscope:375,D,valid,natural,no,,,no
zograscope:378,B,valid,natural,no,,,no
zograscope:378,C,valid,natural,no,PCs,"PC is a standard, widely used abbreviation for Police Constable in British and Commonwealth policing.",no
zograscope:387,E,valid,natural,no,,,no
zograscope:39,A,valid,natural,no,,,no
zograscope:39,C,valid,natural,no,,,no
zograscope:392,A,valid,natural,no,,,no
zograscope:392,C,valid,natural,no,Porter,,no
zograscope:4,B,invalid,natural,no,,,no
zograscope:4,C,invalid,unnatural,no,Ford,FoMoCo stands for Ford Motor Company and is not a valid abbreviation for an individual person with the surname Ford.,no
zograscope:407,B,valid,natural,no,,,no
zograscope:407,C,valid,natural,no,,,no
zograscope:413,C,valid,natural,no,Sgts,Standard abbreviation for Sergeant (plural: Sgts).,no
zograscope:413,D,valid,natural,no,,,no
zograscope:42,A,valid,natural,no,,,no
zograscope:423,A,valid,natural,no,,,no
zograscope:423,E,valid,natural,no,,,no
zograscope:428,A,valid,natural,no,,,no
zograscope:428,B,valid,natural,no,,,no
zograscope:435,A,valid,natural,no,,,no
zograscope:436,B,valid,natural,no,,,no
zograscope:436,D,valid,natural,no,,,no
zograscope:444,B,valid,natural,no,,,no
zograscope:444,E,valid,natural,no,,,no
zograscope:445,B,valid,natural,no,,,no
zograscope:445,D,valid,natural,no,,,no
zograscope:464,B,valid,natural,no,,,no
zograscope:464,C,valid,natural,no,,,no
zograscope:465,B,invalid,natural,no,,,no
zograscope:465,E,invalid,natural,no,,,no
zograscope:47,C,valid,natural,no,vehicle crimes,,no
zograscope:47,D,valid,natural,no,,,no
zograscope:471,A,valid,natural,no,,,no
zograscope:471,B,valid,natural,no,,,no
zograscope:472,A,valid,natural,no,,,no
zograscope:472,B,valid,natural,no,,,no
zograscope:475,C,valid,natural,no,Stanman,Typo in the surname of the officer.,no
zograscope:475,E,valid,natural,no,,,no
zograscope:478,C,valid,natural,no,Insp.,"""Insp"" is a standard abbreviation for Inspector.",no
zograscope:478,D,valid,natural,no,,,no
zograscope:487,B,valid,natural,no,,,no
zograscope:487,C,valid,natural,no,Jack,,no
zograscope:49,D,valid,natural,no,,,no
zograscope:49,E,valid,natural,no,,,no
zograscope:492,D,valid,natural,no,,,no
zograscope:498,B,valid,natural,no,,,no
zograscope:498,D,valid,natural,no,,,no
zograscope:5,E,valid,natural,no,,,no
zograscope:504,D,invalid,natural,no,,FoMoCo is not the person surname,no
zograscope:504,E,invalid,unnatural,no,,,no
zograscope:505,A,valid,natural,no,,,no
zograscope:505,E,valid,natural,no,,,no
zograscope:51,B,valid,natural,no,,,no
zograscope:516,C,valid,natural,no,Hanson,,no
zograscope:520,B,valid,natural,no,,,no
zograscope:520,D,valid,natural,no,,,no
zograscope:523,A,valid,natural,no,,,no
zograscope:523,D,invalid,natural,no,,"ATX refers to Austin, Texas",no
zograscope:534,A,valid,natural,no,,,no
zograscope:539,C,valid,natural,no,,,no
zograscope:539,D,valid,natural,no,,,no
zograscope:541,A,valid,natural,no,,,no
zograscope:541,B,valid,natural,no,,,no
zograscope:544,E,invalid,natural,no,,,no
zograscope:547,C,valid,natural,no,Gibson,,no
zograscope:550,A,valid,natural,no,,,no
zograscope:550,D,valid,natural,no,,,no
zograscope:553,A,valid,natural,no,,,no
zograscope:556,B,valid,natural,no,,,no
zograscope:556,C,invalid,unnatural,no,Continental Mark VII,Shortening 'Continental Mark VII' to simply 'VII' makes it completely ambiguous and unrecognizable as a vehicle model.,no
zograscope:567,B,valid,natural,no,,,no
zograscope:567,E,valid,natural,no,,,no
zograscope:568,C,valid,natural,no,189 Lowton Road,Dropping the street suffix 'Road' is common and understandable in conversational address references.,no
zograscope:570,A,valid,natural,no,,,no
zograscope:571,D,valid,natural,no,,,no
zograscope:574,E,valid,natural,no,,,no
zograscope:577,B,valid,natural,no,,,no
zograscope:588,D,valid,natural,no,,,no
zograscope:593,C,valid,natural,no,Doris,Lowercasing a proper name is a valid and natural casing perturbation.,no
zograscope:593,D,valid,natural,no,,,no
zograscope:594,C,valid,natural,no,92 Hilden Street,Dropping the street type suffix (Street) is common and easily understood in context.,no
zograscope:594,E,valid,natural,no,,,no
zograscope:599,A,valid,natural,no,,,no
zograscope:599,D,valid,unnatural,no,,The wording “How are named the officers” is grammatically broken. “What are the names of the officers” would be natural.,no
zograscope:603,A,valid,natural,no,,,no
zograscope:603,B,valid,natural,no,,,no
zograscope:610,C,invalid,unnatural,no,Austin,"ATX is an abbreviation for the city Austin, Texas, not a valid abbreviation for a person's surname.",no
zograscope:610,D,invalid,natural,no,,"ATX refers to Austin, Texas",no
zograscope:611,A,valid,natural,no,,,no
zograscope:611,D,valid,natural,no,,,no
zograscope:613,C,valid,natural,no,,Sgt is a standard abbreviation for Sergeant.,no
zograscope:613,E,valid,natural,no,,,no
zograscope:619,A,valid,natural,no,,,no
zograscope:619,C,valid,natural,no,,PC is a standard abbreviation for Police Constable.,no
zograscope:62,C,valid,natural,no,Porty,Typo in proper name.,no
zograscope:626,B,valid,natural,no,,,no
zograscope:626,C,valid,awkward,no,Matt,"The abbreviation 'Matt.' is valid for Matthew, though retaining the period mid-sentence creates awkward punctuation.",no
zograscope:628,B,valid,natural,no,,,no
zograscope:628,D,valid,natural,no,,,no
zograscope:630,A,valid,natural,no,,,no
zograscope:631,A,valid,natural,no,,,no
zograscope:631,E,invalid,unnatural,no,,,no
zograscope:635,C,valid,natural,no,Ford,FoMoCo is a well-known official abbreviation for Ford Motor Company.,no
zograscope:635,E,valid,natural,no,,,no
zograscope:638,A,valid,natural,no,,,no
zograscope:638,C,valid,natural,no,,,no
zograscope:639,B,valid,unnatural,yes,,,no
zograscope:639,D,valid,natural,no,,,no
zograscope:644,B,valid,unnatural,yes,,,no
zograscope:644,E,valid,natural,no,,,no
zograscope:645,D,valid,natural,no,,,no
zograscope:653,C,valid,natural,no,,,no
zograscope:653,E,valid,natural,no,,,no
zograscope:655,B,valid,natural,no,,,no
zograscope:655,E,valid,natural,no,,,no
zograscope:660,B,valid,natural,no,,,no
zograscope:660,C,valid,natural,no,,,no
zograscope:664,B,valid,natural,no,,,no
zograscope:664,C,valid,awkward,no,Matt,"Using 'Matt.' with a period in the middle of a sentence followed by 'and' looks slightly awkward, but it is a standard valid abbreviation of Matthew.",no
zograscope:665,B,valid,natural,no,,,no
zograscope:665,D,valid,natural,no,,,no
zograscope:674,D,valid,natural,no,,,no
zograscope:674,E,valid,natural,no,,,no
zograscope:676,B,valid,natural,no,,,no
zograscope:676,E,valid,natural,no,,,no
zograscope:677,B,valid,natural,no,,,no
zograscope:678,A,valid,natural,no,,,no
zograscope:678,C,valid,natural,no,,PC is a standard and common abbreviation for Police Constable.,no
zograscope:681,A,valid,natural,no,,,no
zograscope:681,B,valid,natural,no,,,no
zograscope:686,D,valid,natural,no,,,no
zograscope:686,E,valid,natural,no,,,no
zograscope:687,C,valid,natural,no,Amanda,Simple typo ('j' instead of 'n').,no
zograscope:689,A,valid,natural,no,,,no
zograscope:689,D,valid,natural,no,,,no
zograscope:693,B,valid,natural,no,,,no
zograscope:702,B,valid,unnatural,yes,,,no
zograscope:702,E,valid,natural,no,,,no
zograscope:703,B,valid,natural,no,,,no
zograscope:703,E,valid,natural,no,,,no
zograscope:71,B,valid,natural,no,,,no
zograscope:71,D,valid,natural,no,,,no
zograscope:713,D,valid,natural,no,,,no
zograscope:713,E,valid,natural,no,,,no
zograscope:714,C,valid,natural,no,Investigation complete; no suspect identified,,no
zograscope:721,B,valid,natural,no,,,no
zograscope:721,E,valid,natural,no,,,no
zograscope:723,A,valid,natural,no,,,no
zograscope:723,D,valid,natural,no,,,no
zograscope:724,B,valid,natural,no,,,no
zograscope:724,E,valid,natural,no,,,no
zograscope:729,B,valid,natural,no,,,no
zograscope:729,D,valid,natural,no,,,no
zograscope:736,A,valid,natural,no,,,no
zograscope:736,D,valid,natural,no,,,no
zograscope:742,C,valid,natural,no,Police Constable,PC is a standard abbreviation for Police Constable.,no
zograscope:742,D,valid,natural,no,,,no
zograscope:743,A,valid,natural,no,,,no
zograscope:743,D,valid,natural,no,,,no
zograscope:744,A,valid,natural,no,,,no
zograscope:747,A,valid,natural,no,,,no
zograscope:747,E,valid,natural,no,,,no
zograscope:750,A,valid,natural,no,,,no
zograscope:750,E,valid,natural,no,,,no
zograscope:752,C,valid,natural,no,Police Constable,"""PC"" is a common and standard abbreviation for Police Constable.",no
zograscope:752,E,valid,natural,no,,,no
zograscope:753,C,invalid,unnatural,no,Austin,"ATX is an abbreviation/airport code for the city of Austin, Texas, not an acceptable or recognizable abbreviation for a person's surname.",no
zograscope:753,D,invalid,natural,no,,"ATX refers to Austin, Texas",no
zograscope:757,A,valid,natural,no,,,no
zograscope:757,C,valid,natural,no,Allen,Typo transposition of letters (Aleln for Allen).,no
zograscope:760,C,valid,natural,no,,,no
zograscope:764,A,valid,natural,no,,,no
zograscope:764,D,valid,natural,no,,,no
zograscope:773,A,valid,natural,no,,,no
zograscope:773,B,valid,natural,no,,,no
zograscope:776,E,valid,natural,no,,,no
zograscope:778,C,valid,natural,no,Diana,,no
zograscope:778,D,valid,natural,no,,,no
zograscope:783,B,valid,natural,no,,,no
zograscope:783,D,valid,natural,no,,,no
zograscope:79,E,valid,natural,no,,,no
zograscope:790,E,valid,natural,no,,,no
zograscope:8,C,valid,natural,no,Toyota Motor Corporation,TMC is a standard and recognized abbreviation for Toyota Motor Corporation.,no
zograscope:8,D,valid,natural,no,,,no
zograscope:800,B,valid,natural,no,,,no
zograscope:802,D,valid,natural,no,,,no
zograscope:809,B,valid,natural,no,,,no
zograscope:809,C,valid,natural,no,Arnold,Perturbation is simple ALL-CAPS casing.,no
zograscope:813,A,valid,natural,no,,,no
zograscope:817,A,valid,natural,no,,,no
zograscope:817,C,valid,natural,no,vehicle crimes,Typo in 'crimes' -> 'crmes'.,no
zograscope:820,B,valid,awkward,no,,,no
zograscope:820,C,valid,natural,no,,,no
zograscope:824,C,valid,natural,no,PC,"""PC"" is a common and standard abbreviation for Police Constable.",no
zograscope:824,D,valid,natural,no,,,no
zograscope:831,C,valid,natural,no,132 Phipps Street,,no
zograscope:831,D,valid,natural,no,,,no
zograscope:835,A,valid,natural,no,,,no
zograscope:835,C,invalid,unnatural,no,Ford,"FoMoCo is an abbreviation for Ford Motor Company, not an acceptable or valid substitute for the surname Ford in the context of a person.",no
zograscope:836,E,valid,natural,no,,,no
zograscope:837,B,valid,natural,no,,,no
zograscope:844,A,valid,natural,no,,,no
zograscope:844,D,valid,natural,no,,,no
zograscope:849,B,valid,natural,no,,,no
zograscope:849,D,valid,natural,no,,,no
zograscope:85,A,valid,natural,no,,,no
zograscope:85,E,unsure,natural,no,,,no
zograscope:852,B,valid,natural,no,,,no
zograscope:855,B,valid,natural,no,,,no
zograscope:855,D,valid,natural,no,,,no
zograscope:86,E,valid,natural,no,,,no
zograscope:860,C,valid,natural,no,29 Atherleigh Way,Dropping the street suffix 'Way' is a common partial abbreviation.,no
zograscope:861,B,valid,natural,no,,,no
zograscope:861,E,invalid,unnatural,no,,,no
zograscope:862,C,valid,natural,no,Carlos,,no
zograscope:862,E,valid,natural,no,,,no
zograscope:865,B,valid,natural,no,,,no
zograscope:865,E,valid,natural,no,,,no
zograscope:869,B,valid,natural,no,,,no
zograscope:869,D,valid,natural,no,,,no
zograscope:872,C,valid,natural,no,Ford,FoMoCo is an established and widely recognized abbreviation for Ford Motor Company.,no
zograscope:872,E,valid,natural,no,,,no
zograscope:878,A,valid,natural,no,,,no
zograscope:878,E,unsure,natural,no,,,no
zograscope:888,A,valid,natural,no,,,no
zograscope:888,B,valid,natural,no,,,no
zograscope:895,A,valid,natural,no,,,no
zograscope:895,E,valid,natural,no,,,no
zograscope:898,B,valid,natural,no,,,no
zograscope:9,D,valid,natural,no,,,no
zograscope:9,E,valid,natural,no,,,no
zograscope:901,E,valid,natural,no,,,no
zograscope:902,B,valid,natural,no,,,no
zograscope:902,D,valid,natural,no,,,no
zograscope:915,A,valid,natural,no,,,no
zograscope:915,E,valid,natural,no,,,no
zograscope:916,E,valid,natural,no,,,no
zograscope:917,B,valid,natural,no,,,no
zograscope:917,D,valid,natural,no,,,no
zograscope:919,A,valid,natural,no,,,no
zograscope:919,E,valid,natural,no,,,no
zograscope:92,A,valid,natural,no,,,no
zograscope:92,B,valid,natural,no,,,no
zograscope:920,B,invalid,natural,no,,,no
zograscope:920,D,invalid,natural,no,,FoMoCo is not the person surname,no
zograscope:93,B,valid,natural,no,,,no
zograscope:93,C,valid,natural,no,,,no
zograscope:931,A,valid,natural,no,,,no
zograscope:933,A,valid,natural,no,,,no
zograscope:933,C,valid,natural,no,,,no
zograscope:941,A,valid,natural,no,,,no
zograscope:945,B,valid,natural,no,,,no
zograscope:945,C,valid,natural,no,,PC is a standard abbreviation for Police Constable.,no
zograscope:946,A,valid,natural,no,,,no
zograscope:946,C,valid,awkward,no,Matt,Abbreviating a first name with a period mid-sentence is slightly awkward compared to just writing 'Matt'.,no
zograscope:948,A,valid,natural,no,,,no
zograscope:948,B,valid,natural,no,,,no
zograscope:949,A,valid,natural,no,,,no
zograscope:949,B,valid,natural,no,,,no
zograscope:950,D,valid,natural,no,,,no
zograscope:960,C,valid,natural,no,William,"Wm. is a standard, historically common abbreviation for the name William.",no
zograscope:960,E,invalid,unnatural,no,,,no
zograscope:965,B,valid,natural,no,,,no
zograscope:971,A,valid,natural,no,,,no
zograscope:971,E,valid,natural,no,,,no
zograscope:972,C,valid,natural,no,Police Constables,PC is a standard and common abbreviation for Police Constable.,no
zograscope:972,D,valid,natural,no,,,no
zograscope:986,B,valid,natural,no,,,no
zograscope:987,A,valid,natural,no,,,no
zograscope:987,C,valid,natural,no,,,no
zograscope:990,C,valid,natural,no,William,Wm. is a standard abbreviation for the name William.,no
